longitude,latitude,aver_price,latlon
116.448231,39.947027,121.2,"116.448231,39.947027"
116.508558,39.918042,125.9,"116.508558,39.918042"
116.484696,39.903711,128.8,"116.484696,39.903711"
116.366352,39.876062,94.4,"116.366352,39.876062"
116.315943,40.060937,117.8,"116.315943,40.060937"
116.541069,40.099551,83.3,"116.541069,40.099551"
116.36446,39.77701,50.0,"116.36446,39.77701"
116.685667,39.925912,62.1,"116.685667,39.925912"
116.36203,39.745873,39.3,"116.36203,39.745873"
116.156297,39.738936,28.9,"116.156297,39.738936"
116.135077,39.740429,49.2,"116.135077,39.740429"
116.428439,39.781787,48.1,"116.428439,39.781787"
116.416572,40.063191,90.3,"116.416572,40.063191"
116.464603,39.905054,120.0,"116.464603,39.905054"
116.154608,39.726495,36.3,"116.154608,39.726495"
116.16711,39.738534,52.7,"116.16711,39.738534"
116.664666,39.924748,132.6,"116.664666,39.924748"
116.674125,39.888623,70.5,"116.674125,39.888623"
116.476134,39.8981,215.3,"116.476134,39.8981"
116.44957,39.926007,175.7,"116.44957,39.926007"
116.422621,40.03926,90.2,"116.422621,40.03926"
116.436604,39.852209,136.4,"116.436604,39.852209"
116.34688,39.912912,153.1,"116.34688,39.912912"
116.489739,39.939299,122.6,"116.489739,39.939299"
116.452957,39.95468,112.3,"116.452957,39.95468"
116.343001,39.964408,138.6,"116.343001,39.964408"
116.683117,40.127185,46.4,"116.683117,40.127185"
116.254212,40.216336,42.2,"116.254212,40.216336"
116.309979,39.888606,88.9,"116.309979,39.888606"
116.622063,39.931519,104.7,"116.622063,39.931519"
116.404498,39.847018,72.7,"116.404498,39.847018"
116.189825,39.774016,42.5,"116.189825,39.774016"
116.505098,39.918019,143.1,"116.505098,39.918019"
116.18749,39.731011,77.5,"116.18749,39.731011"
116.272241,40.229588,42.8,"116.272241,40.229588"
116.447271,40.048622,113.9,"116.447271,40.048622"
116.445474,40.05627,95.6,"116.445474,40.05627"
116.483653,39.88914,110.7,"116.483653,39.88914"
116.433148,40.136715,52.9,"116.433148,40.136715"
116.431102,40.050579,64.0,"116.431102,40.050579"
116.65235,39.876941,56.8,"116.65235,39.876941"
116.41718,39.851679,79.2,"116.41718,39.851679"
116.397152,39.866951,82.1,"116.397152,39.866951"
116.385168,39.900454,126.1,"116.385168,39.900454"
116.228643,39.90865,166.7,"116.228643,39.90865"
116.44233,40.055139,96.9,"116.44233,40.055139"
116.402983,39.859787,63.4,"116.402983,39.859787"
116.348983,39.922071,189.9,"116.348983,39.922071"
116.446312,39.956506,133.3,"116.446312,39.956506"
116.44697570801,39.909694671631,209.8,"116.44697570801,39.909694671631"
116.497474,39.810115,82.2,"116.497474,39.810115"
116.25065,39.905011,89.5,"116.25065,39.905011"
116.614985,39.917316,64.7,"116.614985,39.917316"
116.419618,39.845427,100.0,"116.419618,39.845427"
116.420933,40.075524,95.2,"116.420933,40.075524"
116.377536,39.799961,73.8,"116.377536,39.799961"
116.516087,39.923147,118.4,"116.516087,39.923147"
116.125988,39.926379,48.8,"116.125988,39.926379"
116.675955,40.037646,44.1,"116.675955,40.037646"
116.457117,39.971046,128.1,"116.457117,39.971046"
116.703689,39.881771,53.8,"116.703689,39.881771"
116.344224,39.881161,85.7,"116.344224,39.881161"
116.264969,39.927867,87.0,"116.264969,39.927867"
116.308663,39.839115,90.3,"116.308663,39.839115"
116.413053,39.962564,120.0,"116.413053,39.962564"
116.375715,39.838257,130.4,"116.375715,39.838257"
116.372605,39.949564,102.8,"116.372605,39.949564"
116.382066,40.071409,91.4,"116.382066,40.071409"
116.51152,39.901436,130.4,"116.51152,39.901436"
116.372605,39.949564,132.1,"116.372605,39.949564"
116.329405,39.846371,89.2,"116.329405,39.846371"
116.308152,39.986695,120.9,"116.308152,39.986695"
116.340674,39.884851,111.1,"116.340674,39.884851"
116.457814,39.770511,39.2,"116.457814,39.770511"
116.42022,40.044807,82.7,"116.42022,40.044807"
116.346109,39.756539,61.0,"116.346109,39.756539"
116.353434,39.940291,126.5,"116.353434,39.940291"
116.709093,39.882066,48.2,"116.709093,39.882066"
116.388558,39.868822,104.0,"116.388558,39.868822"
116.462116,39.973094,139.4,"116.462116,39.973094"
116.125988,39.926379,40.3,"116.125988,39.926379"
116.476546,39.905624,82.1,"116.476546,39.905624"
116.325575,39.88657,101.2,"116.325575,39.88657"
116.112248,39.944378,60.5,"116.112248,39.944378"
116.317018,39.932102,114.8,"116.317018,39.932102"
116.22017,39.812435,61.5,"116.22017,39.812435"
116.594761,39.921447,94.8,"116.594761,39.921447"
116.468477,40.008959,117.3,"116.468477,40.008959"
116.58468,39.935758,92.3,"116.58468,39.935758"
116.342088,39.749733,70.0,"116.342088,39.749733"
116.450729,39.977923,126.1,"116.450729,39.977923"
116.272246,40.055525,107.7,"116.272246,40.055525"
116.432802,40.043409,87.9,"116.432802,40.043409"
116.193275,39.766293,53.9,"116.193275,39.766293"
116.196292,39.931247,39.6,"116.196292,39.931247"
116.206157,39.924684,95.1,"116.206157,39.924684"
116.382561,39.862204,96.8,"116.382561,39.862204"
116.300248,39.924355,117.3,"116.300248,39.924355"
116.289273,39.845229,84.9,"116.289273,39.845229"
116.344572,39.966944,105.3,"116.344572,39.966944"
116.377339,39.983461,115.4,"116.377339,39.983461"
116.077893,39.715035,28.6,"116.077893,39.715035"
116.564943,39.927447,90.4,"116.564943,39.927447"
116.355878,39.980297,125.0,"116.355878,39.980297"
116.264835,40.129939,74.3,"116.264835,40.129939"
116.34816,39.904437,141.5,"116.34816,39.904437"
116.107481,39.893222,40.6,"116.107481,39.893222"
116.497855,39.809567,82.5,"116.497855,39.809567"
116.608355,39.936064,81.5,"116.608355,39.936064"
116.175752,39.728172,73.7,"116.175752,39.728172"
116.306359,39.9679,161.3,"116.306359,39.9679"
